id,track_name,artist_names,source,release_date,duration,days_on_chart,rank,streams,genre
3UHPGOkUcE4hE7sqBF4Snt,Film out,BTS,Universal Music LLC,2018-03-01,194,214,3146,1839182,Nhạc Hàn
0FFsgUoFibYISzMxuGS61W,I Don't Do Drugs (feat. Ariana Grande),"Doja Cat, Ariana Grande",Kemosabe Records/RCA Records,2018-03-01,194,7,3147,1839182,Nhạc nước ngoài
1ZLrDPgR7mvuTco3rQK8Pk,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,"SHAUN, Conor Maynard, Sam Feldt",Spinnin' Records,2018-12-19,248,252,3148,1829415,Khác
7mLFiKfni9wtK7slnQRNoS,Champion,"Obito, Shiki",12 trái lê,2023-10-10,349,5,3149,1824620,Khác
4a5wfF0SGh3XnDSvihVw79,They Said,"Binz, Touliver",Binz,2018-12-27,228,127,3150,1824555,Khác
76UWLyJm10LudXC3rdYSRO,Mùa Hè Năm Đó,"B Ray, Dick, 24k.Right, Yuno Bigboi, DT TAP RAP, CAPTAIN BOY, Lor, Dlow, The Underdogs",MIXUS,2024-12-24,364,37,3151,1820261,Khác
7vKjOiBl4LiaQaPM3M0UwW,HUSTLANG ALL DAY (feat. Hustlang Robber),"RAP VIỆT, Hustlang Robber",DAT VIET VAC,2024-12-09,274,23,3152,1819339,Khác
05mKTB04qMaCRHwuVf9HGv,Nắng Thủy Tinh,"Avin Lu, SUNI",Universal Music Indochina Distributed Labels,2022-02-28,147,17,3153,1814221,Khác
0vrmHPfoBadXVr2n0m1aqZ,Heaven,Avicii,Universal Music AB,2019-06-11,216,39,3154,1812115,Nhạc nước ngoài
0bqiS4Vi6vWtOj9woYfAJM,đừng làm nó phức tạp,tlinh,Universal Music Indochina Distributed Labels,2024-01-26,289,6,3155,1802866,Nhạc nước ngoài
6mLXOeT21ES6iZB8bfiGI6,SÀI GÒN CÓ EM (feat. Blacka),"RAP VIỆT, Blacka",WM Vietnam,2021-10-25,145,37,3156,1792609,Khác
2C3ZtgurReiz7T11BZ4fpR,Bí Mật Nhỏ,"B Ray, Hoàng Tôn, Bảo Hân Helia",MIXUS,2023-02-25,234,2,3157,1788794,Khác
0nrWZWkJM62ftQJSI8fDc0,Diamond Heart,"Alan Walker, Sophia Somajo",Kreatell Music,2018-12-14,257,176,3158,1770259,Khác
4r12MbGoZQBt6SQpFyFXq8,ƯỚC ANH TAN NÁT CON TIM,Phùng Khánh Linh,+84 Vietnam New Wave,2024-09-06,231,9,3159,1760153,Nhạc Việt
2SYa5Lx1uoCvyDIW4oee9b,MIC Drop,BTS,BIGHIT MUSIC,2010-05-17,318,17,3160,1757982,Nhạc Hàn
2Zos792uWaDCqqnmPaBH1x,Trưởng Nữ Chạy Trốn,Hoàng Thùy Linh,The Leader Entertainment,2022-08-11,195,22,3161,1754790,Nhạc Việt
0API9o2omhCk5DEKyQcVEP,ALL KILL,T-ARA,딩고뮤직,2021-11-15,185,1,3162,1754595,Nhạc Hàn
1daDRI9ahBonbWD8YcxOIB,Angels Like You,Miley Cyrus,RCA Records Label,2018-03-01,274,3,3163,1752476,Nhạc nước ngoài
1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,PLG - Capitol,2012-05-01,353,699,3164,1748188,Nhạc nước ngoài
5AsZiMkbxLlR68WM3HHKWZ,29,"Wxrdie, Mason Nguyen",Universal Music Indochina Distributed Labels,2024-11-12,158,3,3165,1745085,Khác
4oIZ0rINU4XUsOp5zUWnju,5am,Cá Hồi Hoang,Lumif Recordings,2019-07-03,201,10,3166,1731978,Nhạc Việt
5zFglKYiknIxks8geR8rcL,Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",Interscope Records*,2021-04-06,180,119,3167,1728714,Nhạc nước ngoài
7kOkCq8MPpSciLHQiKliJs,Hương (feat. Negav),"Văn Mai Hương, Negav",Yin Yang Media,2021-04-06,180,16,3168,1728322,Khác
1XEOrZGHhmBxYciyWkkrs3,"Ổn Không, Brô (feat. 24k.Right & Yuno Bigboi)","RAP VIỆT, 24k.Right, Yuno Bigboi",DAT VIET VAC,2023-07-16,190,17,3169,1713702,Khác
6cVohsG3hJgnctUZ1eLJFH,Đường Tôi Chở Em Về (Cukak Remix),"buitruonglinh, Cukak",WM Vietnam,2021-06-12,192,51,3170,1711636,Khác
3lHqxXiZf1RjGDQwiCA6jr,Anh Chưa Từng Biết,Mỹ Tâm,MT Entertainment,2017-12-06,231,165,3171,1703788,Nhạc Việt
4zWupGvCuWHKCOkJfvZ6AX,Khúc Ca Vàng (feat. Mikelodic),"RAP VIỆT, Lãng",DAT VIET VAC,2023-08-13,205,19,3172,1699107,Khác
5jCI806RxsJtOtoucjzYGp,Ánh Sáng Đời Tôi,Thu Minh,Yin Yang Media,2017-12-06,244,2,3173,1696804,Nhạc Việt
5MkTNoZ8xaMZYh1XMwAPtA,quý cô say xỉn (secret sunday),Phùng Khánh Linh,Yin Yang Media,2022-11-11,202,18,3174,1695313,Nhạc Việt
2M09Pepre7eXD8TvDWVBny,Về Nhà Ăn Tết,"BigDaddy, JustaTee",NGUYEN THANH TUAN,2022-01-21,242,7,3175,1680969,Khác
6Rah0twMGdoudVfDpscqpo,Phù Hộ Cho Con,"24k.Right, B Ray, Dick, Hipz",Universal Music Indochina,2024-08-09,260,6,3176,1676921,Khác
2SHmQF0qnt5gLH4eY3Ttkg,Ngày Chưa Giông Bão,Tùng Dương,Tùng Dương,2021-08-28,276,24,3177,1675696,Nhạc Việt
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),"DJ Khaled, Drake",OVO/We The Best/Epic,2020-09-11,297,10,3178,1673744,Khác
3IDAHM41zXzh5PoexQuVhH,BOY,K-ICM,Universal Music Indochina Distributed Labels,2021-11-17,145,15,3179,1672362,Khác
0Y2ipMuhAlOnIkTXcCKWlL,Get Money,"Wxrdie, Thai VG",Universal Music Indochina Distributed Labels,2024-11-12,162,3,3180,1668199,Khác
5IPyVAKgMFP99F2DqUoohG,Seenderella,Chi Xê,Universal Music Indochina,2024-08-07,192,8,3181,1664013,Khác
5JoQSuMrHdu7BcgIY9hDcX,Ánh Mắt Biết Cười,"Quang Hùng MasterD, Tăng Duy Tân",MasterD Entertainment,2025-01-26,168,3,3182,1662471,Khác
6wf0EooFR9eCHQ0AbBbC6q,NGHE - NÓI (feat. Pjpo & Obito),"RAP VIỆT, Obito, Pjpo",DAT VIET VAC,2021-12-22,211,23,3183,1661320,Khác
7CVdUE4KKpZkmHYAGVN0o4,Khác Biệt To Lớn Hơn,"Trịnh Thăng Bình, Liz Kim Cương",BPRO Entertainment,2022-06-19,253,26,3184,1657477,Khác
27okvpcgpfODYvseTAdnYs,Limo,Thắng,Thắng,2023-04-30,155,1,3185,1648686,Nhạc Việt
4kjA6oaloTf6ndyntyhZx8,"Cậu Ấm, Cô Chén (feat. Quang Anh Rhyder & dubbie)","RAP VIỆT, RHYDER, dubbie",DAT VIET VAC,2023-07-09,202,6,3186,1647721,Khác
520eDvPVFz226AeEyeWX7v,Phố Mùa Đông,Phạm Anh Duy,Yin Yang Media,2018-06-28,242,8,3187,1627999,Nhạc Việt
1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""","ZAYN, Zhavia",Walt Disney Records,2019-05-10,201,152,3188,1615976,Khác
6u7HUAnyWxVjrKnFGYSQZp,"Tình Cờ (feat. CHARLES., Brown, KIMLONG & Duy Sơn)","SOOBIN, 16 Typh, Hà Lê, Hà Trần, Lil Wuyn, CHARLES., BROWN, Duy Sơn, KIMLONG",SS LABEL,2024-10-31,233,15,3189,1612489,Khác
3ko9jEHNt4O5fjKN65ULJp,shut up,Ariana Grande,Republic Records,2018-03-01,293,3,3190,1607993,Nhạc nước ngoài
1hP4QCP5yWtqrqK6iyh1Dz,Xin Phép Được Cô Đơn,Vũ.,WM Vietnam,2019-06-08,246,5,3191,1596742,Nhạc Việt
1F7kjQhF92Al8CSu2jP5rH,Nhìn Những Mùa Thu Đi - Em Và Trịnh Original Soundtrack,Bùi Lan Hương,Universal Music Indochina Distributed Labels,2022-06-20,124,10,3192,1592162,Nhạc Việt
4BISvvJqO738LCWFWsaXF9,Đời Là Giấc Mơ (Nhạc Phim Chị Trợ Lý Của Anh),Mỹ Tâm,MT Entertainment,2019-01-25,218,125,3193,1588542,Nhạc Việt
0mc8HGMSYoMxRuJma5bslY,NGÀY MAI LÀ TƯƠNG LAI (feat. Obito),"RAP VIỆT, Obito",DAT VIET VAC,2021-11-22,171,9,3194,1582961,Khác
12XbrFW5mJcPb3s2ZBzrYW,Nhớ người yêu,"Dan Nguyen, Hoàng Thục Linh",AMMusic,2016-02-28,302,20,3195,1582584,Khác
2vRkwfiy4Se8ddUSkdMTmQ,Beautiful Monster,"SOOBIN, Binz",Spacespeakers,2022-10-31,235,12,3196,1581197,Khác
3LlEZ4J1ORcgP1WmTF9pIX,Nói Dối (feat. HIEUTHUHAI),"Pháo, HIEUTHUHAI",Sony Music Entertainment,2021-12-23,199,3,3197,1569067,Khác
0tRpWjAPI6SCNcOMQGw4z5,"Việt Nam Muôn Đời (feat. Thai VG, Liu Grace & Mikelodic)","RAP VIỆT, Thai VG, Liu Grace, Lãng",DAT VIET VAC,2023-09-10,244,5,3198,1568790,Khác
15yC0BCinDyknKpjk0VLku,Tết Nhà Mình,"Hoà Minzy, Lăng LD",T Production,2021-01-26,235,2,3199,1568700,Khác
5rvn7zGZYmFDq27Y2P7tPu,Tết Real Khum?,"Wowy, RPT MCK, VSTRA",W Media Entertainment,2022-01-05,218,11,3200,1557786,Khác
6Aw2BvdahAs2gbOQdTPpMJ,Backstage Freestyle,"Obito, Shiki",12 trái lê,2023-10-10,198,5,3201,1554630,Khác
5Ss7wCp22FOAbfeg75KllJ,Chạy Về Nơi Phía Anh,Khắc Việt,Yin Yang Media,2022-02-14,181,7,3202,1551599,Nhạc Việt
3O4BICQYI12fWqJ05mePwN,Thế Là Tết,"Đức Phúc, Hoà Minzy",Đức Phúc Official,2018-01-01,274,13,3203,1549192,Khác
7JWa8tcjothiOfTVUUbuzL,Không Muốn Một Mình,"Vicky Nhung, K-ICM",Vicky Nhung,2021-12-27,210,19,3204,1549149,Khác
0bTmdKwQ8xb0Xbvizt2GMy,Một Khi Đã Yêu,"K-ICM, RYO",POPS WORLDWIDE,2022-02-11,283,49,3205,1544359,Khác
27RL5VLQz9RnSLo3R7vRZb,CHUÔNG BÁO THỨC (sáng rồi),Ngọt,Ngọt,2019-10-06,165,5,3206,1541624,Nhạc Việt
0WmGOvUFa7ExVKIDowGGhw,NỨT (đôi chân đôi tay đôi mắt trái tim),Ngọt,Ngọt,2019-10-06,217,22,3207,1534055,Nhạc Việt
63VyEdzMM3w4ZQ1WtARa2S,Takeaway,"The Chainsmokers, ILLENIUM, Lennon Stella",Disruptor Records/Columbia,2019-11-05,273,130,3208,1530746,Khác
7FdUvDkaE24o3FPIWTvzv2,Follow You,Imagine Dragons,KIDinaKORNER/Interscope Records,2018-03-01,156,20,3209,1525237,Nhạc nước ngoài
03ZqOfQjiFJ0CaoATCMxlU,Phải Lòng,"Thắng, Limebócx",Thắng,2023-04-30,262,1,3210,1520353,Khác
2Emlw3C8Rqn9lAen25OItw,Cảm ơn,"Đen, Biên",Đen,2019-10-20,35,289,3211,1516562,Khác
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,MCA Nashville,2021-02-05,209,27,3212,1509510,Nhạc nước ngoài
2qNZU7RSIDSzbQ27gtaC0q,KHÔNG PHẢI TẠI NÓ (feat. Mai Ngô),"RAP VIỆT, Mai Ngô",WM Vietnam,2021-10-18,164,26,3213,1507820,Khác
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,Ed Sheeran,Atlantic Records UK,2020-12-18,247,42,3214,1498433,Nhạc nước ngoài
6zAiRKvAMlXHxEtyO4yxIO,Phoenix,"League of Legends, Cailin Russo, Chrissy Costanza",Riot Games,2019-10-06,217,38,3215,1495639,Nhạc nước ngoài
0pavLg3wbL6PVXAgXoWv4S,Một Nửa Sự Thật,"24k.Right, Ngắn, Hipz",Universal Music Indochina,2024-12-11,230,4,3216,1489872,Khác
4MZkrUWN2C0dhc7Xn1LPug,Nhìn Những Mùa Thu Đi,My Anh,Universal Music Indochina Distributed Labels,2022-06-04,173,18,3217,1482829,Nhạc Việt
1Gqm6KaobG2A1mFVjGnJsS,Ca Khúc Cuối,Wxrdie,Universal Music Indochina Distributed Labels,2024-11-12,186,4,3218,1475822,Khác
6PZ4fBBsfcCxyo0v5H4fri,Mặt Trời Khóc,"Emcee L (Da LAB), Orange",LOOPS Music,2022-07-15,227,16,3219,1473950,Khác
1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,Atlantic Records UK,2017-12-06,270,178,3220,1471303,Nhạc nước ngoài
74bsZnXDo2BKMeFJcEPLb9,Chúc Tết Mọi Nhà (feat. Noo Phước Thịnh),"Hồ Ngọc Hà, Noo Phước Thịnh",TTV Entertainment,2017-01-18,253,10,3221,1470264,Khác
4cz5HwSIhVTUzKqNWuptrS,Chỉ Vì Quá Yêu Em (feat. Tiến Nguyễn),"Huy Vạc, Tiến Nguyễn",NCT Corporation,2021-05-18,240,2,3222,1468723,Khác
4fnCQeozjJTzN1pKWuWeBO,Nơi Mình Dừng Chân (Nhạc Phim Chị Trợ Lý Của Anh),Mỹ Tâm,MT Entertainment,2019-01-25,182,342,3223,1467571,Nhạc Việt
10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),"Lil Dicky, Chris Brown",Commission/BMG,2016-03-16,250,39,3224,1461456,Khác
4IFoXTW2u2ZaLVDM9xUs9F,Sơn Tinh Thuỷ Tinh (feat. R.Tee & Ricky Star),"RAP VIỆT, Rtee, Ricky Star",WM Vietnam,2018-03-01,194,10,3225,1441863,Khác
5xrtzzzikpG3BLbo4q1Yul,LILAC,IU,EDAM Entertainment,2021-05-05,204,22,3226,1438540,Nhạc Hàn
7F1CiKqrY44kh5cDqwHOnx,Love Is Gone - Acoustic,"SLANDER, Dylan Matthew",Gud Vibrations / Create Music Group Inc.,2021-03-20,197,137,3227,1436748,Khác
1DkYLzjwHaesQYObT2c3X2,Nhật Ký Vào Đời,"Karik, Thai VG",WM Vietnam,2024-06-20,242,11,3228,1435796,Khác
1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,"Maggie Lindemann, Cheat Codes, CADE",300 Entertainment,2018-03-01,288,55,3229,1435354,Khác
5pf3f5rhtUnZ1PeTcHKVdz,Có Người,Vũ Cát Tường,Viettel,2019-11-30,303,556,3230,1416427,Nhạc Việt
2uUooJXRR6zCNUUCZiBiZQ,Người Rất Tốt Không Gặp Sẽ Tốt Hơn,Hiền Hồ,Yin Yang Media,2023-02-23,227,6,3231,1413655,Nhạc Việt
5ZFkQ67FtnmtWLVh2AkAhi,ĐOÁ HỒNG CHƠI VƠI (feat. Anh Tú),"ANH TRAI ""SAY HI"", Anh Tú",Anh Trai Say Hi,2024-08-31,314,5,3232,1398633,Khác
1bZNFcnyCmlnbs337baR0b,FIANCÉ,MINO,YG Entertainment,2018-11-21,226,20,3233,1385582,Nhạc Hàn
1MErPCAzRBqnDzsrdFxcbB,Chắc Anh Đang,"Tiên Tiên, TRANG",TienTienMusic,2015-03-17,266,2,3234,1380264,Khác
76S09sHj7GGMJAtOLjmVQ2,Done for Me (feat. Kehlani),"Charlie Puth, Kehlani",Artist Partner,2015-01-01,222,35,3235,1379684,Khác
2I9QJOvD1lamK9tHffY4La,Miền Đất Hứa,"Hoàng Thùy Linh, Đen",The Leader Entertainment,2023-11-27,240,4,3236,1371342,Khác
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,"Dreamville, Inc., Under exclusive license to Roc Nation Records",2019-01-17,202,30,3237,1368735,Nhạc nước ngoài
5LTGmestwpHZ1BfCmpFQJx,Entertainer,ZAYN,RCA Records Label,2018-05-14,209,22,3238,1364867,Nhạc nước ngoài
37PyxXH5vlbNcYwxOHbfFn,A Veil of Mist,"SPACESPEAKERS, Binz, JustaTee, Rhymastic, SOOBIN",Spacespeakers,2022-10-31,302,15,3239,1358527,Khác
2VgJDTfkuwlm7WIHnvtRCQ,You Are The Reason,Calum Scott,Capitol Records (US1A),2015-10-01,263,25,3240,1352595,Nhạc nước ngoài
0HH3DAz5feqJmDA50yQ52M,906090,"Tóc Tiên, Mew Amazing",Yin Yang Media,2022-10-19,209,12,3241,1351796,Khác
5GlIJIzzd2x9P1piqEvqVo,Cô Ấy,Cá Hồi Hoang,Lumif Recordings,2019-07-25,220,1,3242,1348429,Nhạc Việt
1efLujNOuRkB1zwpNKGeea,CÒN THỞ CÒN GỠ (feat. Lil Wuyn ),"RAP VIỆT, Lil Wuyn",DAT VIET VAC,2021-11-15,204,15,3243,1346188,Khác
1bRsQtD0IJN7D0aCslMg44,"Bet On Us (feat. HURRYKNG, IndieK & Mây Bae)","RAP VIỆT, HURRYKNG, IndieK, Mây Bae",DAT VIET VAC,2023-07-30,199,3,3244,1344322,Khác
1Xmoej3kUKCFl9tvLsVe6U,lửa gần rơm lâu ngày cũng bén,"Phùng Khánh Linh, 39 Kingdom",+84 Vietnam New Wave,2021-12-28,157,2,3245,1343910,Khác
7v1i5UkY3GmLeJDJ4TuCnN,Mong Cho Anh,Mỹ Tâm,MT Entertainment,2015-03-17,259,113,3246,1337946,Nhạc Việt
3TKpJrY9q49Mj1JOsM9zGL,Family,"The Chainsmokers, Kygo",Disruptor Records/Columbia,2019-12-06,225,8,3247,1334983,Khác
4fXGWiVhlOLdhwRDP6pIFG,Lemon Tree,Fools Garden,BMG Rights Management GmbH,2020-10-04,192,37,3248,1333006,Nhạc nước ngoài
0mhfW8VkkCQBUSDqHJKJnA,Miễn Chê (feat. BigDaddy & Tez),"RAP VIỆT, BigDaddy, Tez",DAT VIET VAC,2023-09-10,214,6,3249,1331879,Khác
6V9fHiv84WlVTg7CSnIVY2,Graveyard,Halsey,Capitol Records,2019-09-13,269,111,3250,1329649,Nhạc nước ngoài
0ymILt2M0bSmIr6wQzodN0,M.D.B (feat. Touliver),"16 Typh, Touliver",WM Vietnam,2022-08-15,257,17,3251,1325144,Khác
6ZB76HLpRe1UcbxEBw4w5M,Yêu Lại Từ Đầu,Khắc Việt,POPS WORLDWIDE,2017-11-16,228,18,3252,1324102,Nhạc Việt
2Pgv8ThZruhUSi8z3cTYnJ,(sau đây là) DỰ BÁO THỜI TIẾT (cho các vùng vào ngày mai),Ngọt,Ngọt,2019-10-06,246,5,3253,1324083,Nhạc Việt
2dHoVW9AxJVSRebPRyV2aA,Gone,ROSÉ,YG Entertainment,2021-05-05,259,894,3254,1323053,Nhạc Hàn
1eb9WBiWI2thidcVZTKWvP,Do Ai?,Vũ.,WM Vietnam,2019-06-11,276,68,3255,1322215,Khác
1nut0CDNqlXFtV4U3Md5ds,Phải Lòng (feat. Phong Max),"Tăng Duy Tân, Phong Max",Sony Music Entertainment,2022-09-01,218,29,3256,1321058,Khác
1lNJbioKb7Zue9sf2wcaWN,LAVIE,WEAN,HPM Collective,2020-12-30,205,3,3257,1317765,Nhạc Việt
6e7oHe23DEca4sEOgu5bPd,04 Thắp Hương 05 Hoá Vàng,"Ngọt, Quyền Thiện Đắc",Ngọt,2024-02-23,229,8,3258,1307067,Khác
4fGSJkVcl5pXQhXf4mTMXq,Lúc Em Cần Anh Đang Ở Đâu,"Bảo Uyên, RIN9, DREAMeR",DREAMeR Entertainment,2022-10-06,319,6,3259,1306077,Khác
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,Republic Records,2006-01-01,274,288,3260,1304596,Nhạc nước ngoài
4RwoZ9d4jEBiUmWVaEKYa3,MẾU MÁO (T.T),Ngọt,Ngọt,2019-10-06,248,19,3261,1301043,Nhạc Việt
6ImWeruCQWxZ9WNodYwjvg,Anh Freestyle,"Wxrdie, Gill",Universal Music Indochina Distributed Labels,2024-11-12,172,3,3262,1298811,Khác
6NriykdkRrjQMZo1sfVYUo,"no body, no crime (feat. HAIM)","Taylor Swift, HAIM",Taylor Swift,2021-02-19,261,5,3263,1292845,Nhạc nước ngoài
7oX6qKTnKeVG6iT0qG1i29,Bông Hoa Đẹp Nhất,Quân A.P,Great Entertainment,2018-03-01,242,637,3264,1292547,Khác
3BvH8QUXGFdPeFkQnHZILp,Người Em Từng Yêu,Ngân Ngân,MIXUS,2022-09-15,233,4,3265,1287700,Khác
1ZSwYD21wiQCx3VYrnQHMm,FRIENDSHIP,"Đen, Friends",Đen,2024-06-25,295,6,3266,1285794,Khác
5ZblwtW67ZlZp8gXCcrGzn,Ði Trong Mùa Hè,"Đen, Trần Tiến",Đen,2022-05-09,271,6,3267,1245978,Khác
37C9dPZpyhW1BIg1SoMw9P,Khum Hề Giả Trân (feat. gung0cay),"RAP VIỆT, gung0cay",DAT VIET VAC,2023-08-20,210,12,3268,1244979,Khác
0Rx4GFPy8ISxPhRwkjl64b,"ex's hate me, Pt.2",AMEE,Yin Yang Media,2020-06-12,310,614,3269,1230006,Nhạc Việt
0eDhBO2EewSusnQNFp0gxQ,Mùa Xuân Đầu Tiên,"Như Quỳnh, The Son",Thuy Nga,2002-01-01,302,1,3270,1227947,Khác
7jFHUsErqyXjIvyxzBKhf2,Mất Thời Gian,Thắng,Thắng,2023-04-30,200,1,3271,1222599,Nhạc Việt
24YjMHwrN1di1vXrpj4z3C,06 Quen Lắm,Ngọt,Ngọt,2024-08-30,248,3,3272,1222445,Nhạc Việt
5TK00jepsIqLJbnnOrtjv1,CL5 (interlude),"Obito, Shiki",12 trái lê,2023-10-10,43,5,3273,1220831,Khác
56bTF9sBtgTeGqaDzlwpYl,Độ Ta Không Độ Nàng,Khánh Phương,A Fang Entertainment,2019-06-11,149,21,3274,1214242,Nhạc Việt
28L64pcFeZY706DYM9dtmt,Khi ông mặt trời khóc,Tiên Tiên,TienTienMusic,2022-09-23,233,22,3275,1210685,Nhạc Việt
1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones And I,Elektra (NEK),2019-07-25,265,464,3276,1205443,Nhạc nước ngoài
7kEva2rxsNMn07fyfZMRRn,Cure For Me,AURORA,Decca (UMO),2021-07-08,186,21,3277,1205250,Nhạc nước ngoài
3CwALGfKDBlCwGdiMLSCTY,mama boy,AMEE,Yin Yang Media,2020-06-12,246,101,3278,1204740,Nhạc Việt
7bgTQM4WaCDHMVxYxP78qq,GIÀU NHẤT KHU PHÙ HOA,"JustaTee, Wxrdie, Gill, Dangrangto, Hustlang Robber",Universal Music Indochina Distributed Labels,2025-01-10,320,19,3279,1200191,Khác
3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,RBMG/Def Jam,2017-12-06,194,83,3280,1198500,Nhạc nước ngoài
4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),"Justin Bieber, benny blanco",Friends Keep Secrets/Def Jam Recordings/Interscope Records,2020-10-25,245,137,3281,1186796,Khác
2Di5jJ8J7RrK4k43my50hb,021,Binz,WM Vietnam,2020-10-06,214,11,3282,1180607,Nhạc nước ngoài
19jwX33TWALbtDMGEPgCA9,Nàng Xuân,"Only C, Ngô Kiến Huy, Lou Hoàng",T Production,2017-01-04,218,1,3283,1180509,Khác
758HpAro9xbPugUESFncw0,Chài Điếp Noọng - Anh Yêu Em,"Double2T, Hoà Minzy, DuongK",Gia Đình Lớn,2023-10-05,258,10,3284,1179567,Khác
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),"Future, Drake",Epic/Freebandz,2020-02-20,188,49,3285,1176100,Nhạc nước ngoài
5cRFdpJblsJpXTDqEhs5jQ,Người Ta Đâu Thương Em (feat. Anh Tú),"Lyly, Anh Tú",Yin Yang Media,2021-01-27,167,24,3286,1175357,Khác
1J14CdDAvBTE1AJYUOwl6C,Arcade,Duncan Laurence,"Universal Music, a division of Universal International Music BV",2021-05-05,230,143,3287,1173119,Nhạc nước ngoài
01qNYhckxucVq3VEytIbcG,Còn Lại Gì?,Vũ.,WM Vietnam,2019-06-11,310,5,3288,1169353,Nhạc Việt
25NG1nTtbmG38qlASoHZP3,Anh Đang Nơi Đâu,Miu Lê,MIXUS,2015-10-01,326,8,3289,1160316,Nhạc Việt
1kVyThG6NhcbgNorq7xweu,Kéo Em Về Làm Vợ (feat. Double2T),"RAP VIỆT, Double2T",DAT VIET VAC,2023-09-03,201,11,3290,1154870,Khác
2kqnQCChvRpDRAasIwc4Rh,Maria,HWASA,"RBW, Inc",2020-06-29,89,139,3291,1143275,Nhạc Hàn
1OcT17F9VeSAvLBlk4GBc8,Hồn Lỡ Sa Vào,Binz,SS LABEL,2024-11-27,199,4,3292,1137140,Nhạc nước ngoài
6E8XQOxgrJKNW2iPEoIY37,những ngày mưa cô đơn,Trung Quân,Yin Yang Media,2021-08-20,312,3,3293,1122298,Nhạc Việt
4cdY6unqCUrHHI7KOELiaq,Cả 2,"Wxrdie, QNT, SpideyBoy",Universal Music Indochina Distributed Labels,2024-11-12,212,3,3294,1114915,Khác
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),"Avicii, Aloe Blacc",Universal Music AB,2019-06-11,235,78,3295,1111764,Nhạc nước ngoài
3kwb99PcsCYFYcFB0jTr1a,09 Chuyện Thường,Ngọt,Ngọt,2024-08-30,197,3,3296,1109642,Nhạc Việt
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",Columbia,2020-06-12,248,140,3297,1104352,Khác
7wFybC8jBH3zE139OpCtpG,Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",Columbia,2019-01-03,385,22,3298,1103712,Khác
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),"benny blanco, Halsey, Khalid",Friends Keep Secrets/Interscope Records,2018-12-14,216,418,3299,1079407,Khác
0g1lSO4QxUCoxpVp0xvDmD,Đi Theo Bóng Mặt Trời,"Đen, Giang Nguyễn",Đen,2019-03-12,122,451,3300,1070482,Khác
1VFaAkTjFdyj9wahb4Kdbe,Bao Tiền Một Mớ Bình Yên?,"Đăng Khôi, Phan Đinh Tùng, Neko Lê, Tăng Phúc, Kay Trần",Universal Music Indochina Distributed Labels,2024-08-10,304,5,3301,1063537,Khác
3eVONcifweOaFBfrZvy0Zh,Cô Gái M52,HuyR,HuyR Music,2018-05-09,277,1,3302,1062109,Nhạc Việt
40Ct4hvauHT2EDpik4eVuz,Mùa Xuân Ơi,Bích Phương,MUNIZ MUSIC COMPANY LIMITED,2017-01-16,219,6,3303,1059003,Nhạc Việt
1q83e1qvjHBPCgOvdGSKZ0,Say Bye! (feat. Pháp Kiều & Dương Hoàng Yến),"RAP VIỆT, Pháp Kiều, Dương Hoàng Yến",DAT VIET VAC,2023-08-27,203,5,3304,1054673,Khác
6mJgBB00vxStGMRb4AYoYh,Giai Điệu Mùa Xuân,Noo Phước Thịnh,Sony Music Entertainment,2019-02-15,237,2,3305,1054363,Nhạc Việt
4N5J0XZhaNro1JFUbzc6oH,Siêu Nhân Ngao,"Wxrdie, 24k.Right",Universal Music Indochina Distributed Labels,2024-11-12,192,3,3306,1051268,Khác
0VWHhUe3OxsnLDFnMMhjJM,Lonely Stonie,Wxrdie,Universal Music Indochina Distributed Labels,2024-11-12,186,3,3307,1045378,Khác
27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),"Mark Ronson, Miley Cyrus",Columbia,2018-11-21,231,77,3308,1043225,Nhạc nước ngoài
